Elapsed,Date,Time,Pitch,Roll,Heading,Latitude,Longitude,Altitude,Next WP,Velocity,RTK Status,Latitude RTK,Longitude RTK,Altitude RTK,ALT:Altitude,ALT:ID,GAS:Methane,GAS:Status
1.76358E+12,11/19/2025,51:14.3,-1.22,-2.79,0.65,40.46031766,-109.5650602,6.62,,0.33,OFF,,,,7.97,v1:altimeter:LIGHTWARESF30D:0,37,1
1.76358E+12,11/19/2025,51:14.4,-1.14,-2.84,0.68,40.46031777,-109.5650606,6.62,,0.39,OFF,,,,7.96,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:14.5,-1,-2.66,0.73,40.46031781,-109.5650611,6.62,,0.43,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:14.6,-0.88,-2.4,0.79,40.46031791,-109.5650615,6.62,,0.47,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:14.7,-0.76,-2.03,0.84,40.46031795,-109.5650621,6.62,,0.5,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:14.8,-0.7,-1.53,0.88,40.46031798,-109.5650625,6.62,,0.53,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,35,1
1.76358E+12,11/19/2025,51:14.9,-0.78,-0.06,0.89,40.46031805,-109.5650633,6.61,,0.55,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.0,-1.05,2.92,0.93,40.4603181,-109.565064,6.61,,0.52,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.1,-1.21,5.05,0.79,40.46031813,-109.5650645,6.61,,0.46,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.2,-1.1,5.44,0.58,40.46031804,-109.565065,6.62,,0.37,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.3,-0.89,4.51,0.47,40.46031807,-109.5650654,6.61,,0.28,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.3,-0.89,4.51,0.47,40.46031807,-109.5650654,6.61,,0.28,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,29,1
1.76358E+12,11/19/2025,51:15.4,-0.8,3.27,0.43,40.46031818,-109.5650655,6.61,,0.22,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.5,-0.89,3.2,0.6,40.46031821,-109.5650657,6.61,,0.16,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.6,-1.04,2.89,0.65,40.4603181,-109.5650657,6.61,,0.12,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.7,-1.25,2.26,0.78,40.46031811,-109.5650657,6.61,,0.09,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:15.8,-1.34,1.79,0.86,40.46031812,-109.5650657,6.61,,0.06,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,405,5
1.76358E+12,11/19/2025,51:15.9,-1.34,1.32,0.96,40.46031805,-109.565066,6.61,,0.04,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.0,-1.31,0.99,1.06,40.46031805,-109.5650661,6.61,,0.02,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.1,-1.34,0.95,1.15,40.46031806,-109.5650661,6.61,,0.02,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.2,-1.35,0.85,1.13,40.46031807,-109.565066,6.61,,0.02,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.3,-1.36,0.84,1.13,40.46031808,-109.565066,6.61,,0.03,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,17,1
1.76358E+12,11/19/2025,51:16.4,-1.34,0.73,1.07,40.46031809,-109.5650661,6.61,,0.04,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.5,-1.33,0.58,1.02,40.4603181,-109.565066,6.61,,0.04,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.6,-1.39,0.37,0.95,40.46031795,-109.5650659,6.61,,0.05,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.7,-1.58,0.12,0.87,40.46031795,-109.5650658,6.61,,0.05,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.8,-1.61,0,0.86,40.46031795,-109.5650658,6.61,,0.05,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:16.8,-1.61,-0.03,0.84,40.46031795,-109.5650658,6.61,,0.05,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,12,1
1.76358E+12,11/19/2025,51:16.9,-1.57,0,0.85,40.46031796,-109.5650657,6.61,,0.05,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.0,-1.53,0.13,0.83,40.46031812,-109.5650657,6.61,,0.04,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.1,-1.51,0.3,0.86,40.46031815,-109.5650657,6.61,,0.04,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.2,-1.47,0.36,0.85,40.46031813,-109.5650655,6.61,,0.04,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.3,-1.44,0.29,0.84,40.46031815,-109.5650655,6.61,,0.05,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,3,1
1.76358E+12,11/19/2025,51:17.4,-1.37,0.04,0.79,40.46031812,-109.5650655,6.61,,0.04,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.5,-1.31,-0.09,0.77,40.46031815,-109.5650654,6.61,,0.03,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.6,-1.32,-0.04,0.73,40.46031827,-109.5650652,6.61,,0.03,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.7,-1.35,0.2,0.67,40.46031831,-109.5650652,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:17.8,-1.32,0.27,0.62,40.46031833,-109.5650652,6.61,,0.02,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,20,1
1.76358E+12,11/19/2025,51:17.9,-1.26,0.31,0.54,40.46031843,-109.565065,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.0,-1.19,0.33,0.5,40.46031851,-109.565065,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.1,-1.17,0.46,0.52,40.46031856,-109.565065,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.2,-1.15,0.57,0.58,40.46031862,-109.5650648,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.3,-1.06,0.59,0.64,40.46031866,-109.5650648,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,15,1
1.76358E+12,11/19/2025,51:18.4,-0.9,0.7,0.76,40.46031872,-109.5650647,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.5,-0.79,0.73,0.84,40.46031877,-109.5650647,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.6,-0.75,0.57,0.92,40.46031882,-109.5650646,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.7,-0.71,0.5,0.99,40.46031886,-109.5650646,6.61,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.8,-0.74,0.49,1.01,40.46031891,-109.5650646,6.61,,0.01,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:18.8,-0.74,0.49,1.01,40.46031891,-109.5650646,6.61,,0.01,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,5,1
1.76358E+12,11/19/2025,51:18.9,-0.88,0.44,1.08,40.46031894,-109.5650646,6.6,,0.01,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.0,-1.07,0.38,1.07,40.46031914,-109.5650645,6.6,,0.02,OFF,,,,7.9,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.1,-1.19,0.25,1.08,40.46031918,-109.5650644,6.6,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.2,-1.2,0.21,1.08,40.46031922,-109.5650642,6.6,,0.02,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.3,-1.16,0.21,1.06,40.46031925,-109.5650642,6.6,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,4,1
1.76358E+12,11/19/2025,51:19.4,-1.06,0.33,1.05,40.46031933,-109.5650643,6.6,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.5,-1.02,0.34,1.02,40.46031937,-109.5650642,6.6,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.6,-1.02,0.32,0.99,40.46031943,-109.565064,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.7,-1.09,0.3,0.92,40.46031947,-109.565064,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:19.8,-1.17,0.35,0.9,40.4603195,-109.565064,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,11,1
1.76358E+12,11/19/2025,51:19.9,-1.29,0.35,0.86,40.46031957,-109.5650641,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.0,-1.39,0.35,0.82,40.46031962,-109.5650639,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.1,-1.35,0.3,0.77,40.46031967,-109.5650638,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.2,-1.2,0.27,0.74,40.46031958,-109.5650639,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.3,-1.1,0.33,0.73,40.46031962,-109.5650639,6.61,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.3,-1.09,0.36,0.74,40.46031962,-109.5650639,6.61,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,12,1
1.76358E+12,11/19/2025,51:20.4,-1.03,0.56,0.76,40.46031971,-109.5650638,6.61,,0.03,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.5,-1.02,0.68,0.78,40.46031975,-109.5650638,6.61,,0.03,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.6,-1.01,0.8,0.8,40.46031982,-109.5650637,6.61,,0.02,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.7,-1,0.79,0.84,40.46031987,-109.5650637,6.62,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:20.8,-0.98,0.69,0.85,40.4603199,-109.5650637,6.62,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,0,1
1.76358E+12,11/19/2025,51:20.9,-0.9,0.5,0.88,40.4603198,-109.5650637,6.62,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.0,-0.91,0.41,0.88,40.46031988,-109.5650636,6.62,,0,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.1,-1,0.23,0.88,40.46031991,-109.5650635,6.62,,0,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.2,-1.08,0.14,0.88,40.46031999,-109.5650636,6.62,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.3,-1.19,0.2,0.89,40.46032001,-109.5650635,6.62,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,17,1
1.76358E+12,11/19/2025,51:21.4,-1.29,0.35,0.89,40.46031994,-109.5650635,6.62,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.5,-1.15,0.48,0.86,40.46031997,-109.5650635,6.62,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.6,-1.06,0.56,0.83,40.46031992,-109.5650634,6.62,,0.02,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.7,-0.99,0.54,0.84,40.46031994,-109.5650634,6.62,,0.02,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:21.8,-1.01,0.6,0.86,40.46031995,-109.5650634,6.62,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,10,1
1.76358E+12,11/19/2025,51:21.9,-1.14,0.68,0.88,40.46032008,-109.5650634,6.62,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.0,-1.21,0.66,0.91,40.46032002,-109.5650633,6.62,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.1,-1.19,0.56,0.93,40.46032005,-109.5650633,6.62,,0,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.2,-1.13,0.43,0.95,40.46032002,-109.5650632,6.62,,0,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.3,-1.03,0.31,0.97,40.46032005,-109.5650631,6.62,,0,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.3,-1.03,0.31,0.97,40.46032005,-109.5650631,6.62,,0,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,6,1
1.76358E+12,11/19/2025,51:22.4,-0.98,0.23,0.97,40.46032017,-109.5650632,6.62,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.5,-1,0.2,0.98,40.46032021,-109.5650631,6.62,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.6,-1.02,0.24,0.98,40.46032015,-109.5650631,6.62,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.7,-1.05,0.36,0.97,40.46032018,-109.565063,6.62,,0,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:22.8,-1.03,0.47,0.96,40.46032021,-109.565063,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,10,1
1.76358E+12,11/19/2025,51:22.9,-0.95,0.5,0.91,40.46032016,-109.5650629,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.0,-0.94,0.34,0.84,40.46032027,-109.5650628,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.1,-0.96,0.14,0.77,40.4603203,-109.5650628,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.2,-0.93,-0.02,0.7,40.46032024,-109.5650626,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.3,-0.85,-0.04,0.66,40.46032027,-109.5650625,6.61,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,21,1
1.76358E+12,11/19/2025,51:23.4,-0.73,0.12,0.69,40.46032037,-109.5650626,6.61,,0.03,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.5,-0.69,0.33,0.72,40.4603204,-109.5650625,6.61,,0.03,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.6,-0.71,0.64,0.79,40.46032047,-109.5650625,6.61,,0.03,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.7,-0.8,0.92,0.81,40.4603205,-109.5650625,6.61,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.8,-0.91,0.94,0.76,40.46032057,-109.5650624,6.61,,0.01,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:23.8,-0.91,0.94,0.76,40.46032057,-109.5650624,6.61,,0.01,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,19,1
1.76358E+12,11/19/2025,51:23.9,-0.89,0.74,0.73,40.46032061,-109.5650623,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.0,-0.84,0.48,0.71,40.4603207,-109.5650624,6.61,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.1,-0.89,0.22,0.62,40.46032073,-109.5650623,6.61,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.2,-0.87,0.11,0.55,40.46032081,-109.5650622,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.3,-0.83,0.06,0.51,40.46032083,-109.5650622,6.61,,0.01,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,37,1
1.76358E+12,11/19/2025,51:24.4,-0.82,-0.05,0.46,40.46032091,-109.5650621,6.61,,0.01,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.5,-0.84,-0.06,0.45,40.46032095,-109.5650621,6.6,,0.02,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.6,-0.8,-0.01,0.46,40.46032101,-109.5650621,6.6,,0.03,OFF,,,,7.91,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.7,-0.79,0.13,0.49,40.46032105,-109.5650621,6.6,,0.03,OFF,,,,7.92,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:24.8,-0.78,0.31,0.51,40.46032108,-109.5650621,6.6,,0.04,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,6,1
1.76358E+12,11/19/2025,51:24.9,-0.96,0.52,0.54,40.46032097,-109.5650621,6.6,,0.04,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.0,-1.2,0.69,0.59,40.46032105,-109.5650622,6.6,,0.04,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.1,-1.29,0.84,0.64,40.46032108,-109.5650622,6.6,,0.04,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.2,-1.26,0.9,0.69,40.46032101,-109.5650622,6.61,,0.03,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.3,-1.13,0.94,0.74,40.46032104,-109.5650622,6.61,,0.03,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,8,1
1.76358E+12,11/19/2025,51:25.4,-0.87,0.82,0.8,40.46032116,-109.5650622,6.61,,0.02,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.5,-0.66,0.57,0.83,40.4603212,-109.5650622,6.61,,0.01,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.6,-0.56,0.33,0.85,40.46032114,-109.5650621,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.7,-0.64,0.2,0.9,40.46032116,-109.5650621,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.8,-0.82,0.24,0.95,40.46032109,-109.5650619,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:25.8,-0.87,0.25,0.96,40.46032109,-109.5650619,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,5,1
1.76358E+12,11/19/2025,51:25.9,-1.02,0.33,1.02,40.4603211,-109.5650619,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.0,-0.92,0.5,1.08,40.4603212,-109.565062,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.1,-0.79,0.55,1.09,40.46032122,-109.5650619,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.2,-0.7,0.42,1.09,40.46032119,-109.5650618,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.3,-0.73,0.26,1.06,40.46032119,-109.5650618,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,1,1
1.76358E+12,11/19/2025,51:26.4,-0.87,0.05,1.04,40.46032118,-109.5650618,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.5,-1,0.02,1.03,40.46032118,-109.5650618,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.6,-1.12,-0.03,0.99,40.46032117,-109.5650617,6.61,,0,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.7,-1.1,0.05,1,40.46032118,-109.5650617,6.61,,0.01,OFF,,,,7.93,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:26.8,-0.97,0.16,1,40.46032119,-109.5650616,6.61,,0.01,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,30,1
1.76358E+12,11/19/2025,51:26.9,-0.76,0.31,0.99,40.46032119,-109.5650616,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.0,-0.41,0.34,0.98,40.46032118,-109.5650615,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.1,-0.12,0.29,0.95,40.46032118,-109.5650615,6.61,,0.01,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.2,0.19,0.04,0.9,40.46032114,-109.5650615,6.61,,0.02,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.3,0.29,-0.15,0.82,40.46032111,-109.5650615,6.61,,0.04,OFF,,,,7.96,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.3,0.29,-0.15,0.82,40.46032111,-109.5650615,6.61,,0.04,OFF,,,,7.96,v1:altimeter:LIGHTWARESF30D:0,10,1
1.76358E+12,11/19/2025,51:27.4,0.32,-0.29,0.74,40.46032104,-109.5650614,6.61,,0.06,OFF,,,,7.97,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.5,0.31,-0.36,0.66,40.46032097,-109.5650614,6.61,,0.09,OFF,,,,7.96,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.6,0.27,-0.32,0.62,40.46032092,-109.5650615,6.61,,0.1,OFF,,,,7.96,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.7,0.19,-0.2,0.55,40.46032082,-109.5650616,6.61,,0.12,OFF,,,,7.96,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:27.8,0.24,-0.08,0.49,40.46032075,-109.5650616,6.61,,0.14,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,11,1
1.76358E+12,11/19/2025,51:27.9,0.51,-0.12,0.43,40.46032074,-109.5650615,6.61,,0.16,OFF,,,,7.95,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:28.0,0.66,-0.25,0.36,40.46032065,-109.5650616,6.61,,0.18,OFF,,,,7.97,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:28.1,0.59,-0.36,0.36,40.4603205,-109.5650617,6.61,,0.21,OFF,,,,7.97,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:28.2,-0.1,-0.1,0.46,40.46032031,-109.5650618,6.6,,0.23,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:28.3,-1.27,0.45,0.54,40.46032017,-109.5650619,6.6,,0.23,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,29,1
1.76358E+12,11/19/2025,51:28.4,-2.54,1.16,0.57,40.46031989,-109.565062,6.6,,0.22,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:28.5,-3.67,1.8,0.53,40.46031975,-109.565062,6.6,,0.18,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
1.76358E+12,11/19/2025,51:28.6,-3.88,1.95,0.51,40.46031973,-109.5650621,6.6,,0.11,OFF,,,,7.94,v1:altimeter:LIGHTWARESF30D:0,,
